page_namespace	page_id	page_title
1	8270471	Chiral_symmetry
1	23022076	Milestones_(Rolling_Stones_album)
1	37419448	Foad_Manshadi
1	44000267	Li_Cunxin_(dancer)
1	39482269	Mörby
1	29147724	Ignacio_Bergara
1	12328459	Ewaso_Nyiro_labeo
1	10230597	Air_Montserrat
1	19853906	A_Paul_Brandt_Christmas:_Shall_I_Play_for_You
1	13472104	Adak_Army_Base_and_Adak_Naval_Operating_Base
1	33405202	Lawton,_Oklahoma_Metropolitan_Statistical_Area
1	44674513	Lophuromys_verhageni
1	20246639	BVC_(disambiguation)
1	10215883	Schottky_barrier
1	4568628	William_Parker_High_School
1	16695580	Cannabis_(drug)
1	41786720	Alpine_skiing_at_the_1992_Winter_Olympics_–_Women's_downhill
1	30436025	1860s_in_Wales
1	30569634	Carmelopodus
1	43754463	Kettenbrückengasse_(Vienna_U-Bahn)
1	18023072	67th_Special_Operations_Squadron_(United_States)
1	35767004	Eve's_Ransom
1	2162382	Windows_XP/Archive_3
1	25565569	Tartarus_Colles
1	33959347	Jerusalem_(1996_film)
1	24395291	Sangita_Dabir
1	33650780	George_Tchobanoglous
1	29502536	FK_Karađorđe_Mladost
1	27361500	Carl_Blaze
1	6318485	Buckfastleigh,_Totnes_and_South_Devon_Railway
1	39999161	Hye-rim_(name)
1	20887010	Karen_Taylor_(character)
1	22630712	Ajgaon
1	37996603	Poluli
1	26556132	Best_(Robert_Earl_Keen_album)
1	40653655	Armeria_alpina
1	25734930	Mount_Kapudzhukh
1	9069832	Maloti_Mountains
1	37315714	Walery_Eljasz-Radzikowski
1	34022391	Theater_Ansbach
1	8086632	1981_European_Championship
1	45109381	List_of_people_from_Königsberg
1	25790551	Kari-Finn
1	25523959	Cinema_of_Tunisia
1	41983039	Gymnelia_tarapotensis
1	35776017	2009_European_Athletics_Indoor_Championships_–_Men's_60_metres
1	1080053	Solomon_ibn_Gabirol
1	18123315	IBM_4860
1	39569637	Harsha_Vardhan
1	35252630	Mortlach_distillery
1	47132261	Anthems_For_Doomed_Youth_(Album)
1	20080724	Be_Blessed
1	22016060	Marks_(producer)
1	26775107	Captain_Barbell_(Ang_Pagbabalik)
1	2900460	Normality_(behavior)
1	8487049	Menstrual_taboo
1	24390138	David_Nixon_(American_football)
1	37515609	Ken_Starr_(disambiguation)
1	46216813	USS_Alliance_(AMc-64)
1	16764024	David_Gilbert_(snooker_player)
1	20527557	Andreas_Hermes
1	22976703	Lelantine_Plain
1	40451783	Banzragchiin_Oyuunsuren
1	17853791	Gullringen
1	7466368	Merchant_Navy_(United_Kingdom)
1	8531778	Varadamudra
1	17771737	Blåmanen
1	42651569	Forest_Swallow
1	26605444	Niagara_County_Community_College
1	4614181	Chūbu-Sangaku_National_Park
1	20349658	Inner_city_(disambiguation)
1	29336207	XHJUA-FM
1	35326934	Erika_Takao
1	6623107	Debelah
1	6807969	Bellamy_(TTC)
1	7097925	Katsuo_Okazaki
1	47400820	Fraser_&_Isham_Law_Office
1	10592589	The_People_of_Angkor
1	16146896	Fléchy
1	40903590	Genesis_Prize
1	31244352	Waverley_Harrison
1	10313767	Mark_Atkins_(footballer)
1	22895276	New_Brunswick_Botanical_Garden
1	21339265	Hard_and_soft_G_in_Dutch
1	37769288	Sung-min_(name)
1	36360410	Draba_globosa
1	20476044	The_Norm
1	14551313	Alberta_Diploma_Exam
1	40061163	Harpalus_euchlorus
1	11458997	Tropical_rainforest_conservation
1	9576381	Morningside_Railway_Station
1	28973760	Michael_Barnes_(cricketer)
1	29951128	Digita
1	32714921	Madi_language_(South_Sudan_and_Uganda)
1	33013925	Majin_District
1	43844349	Phanomorpha_semigilva
1	2064982	International_Chopin_Piano_Competition
1	17527835	Al_Thake
1	19266882	Gym_Teacher:_The_Movie
1	3723778	Colton_Antilles
1	17139378	3._Liga_(Slovakia)
1	30530036	Adenanthos_stictus
1	3918105	CKOY-FM
1	16002414	Melnsils
1	12721991	Wisbech_and_March_Bramley_Line
1	14154091	Webster,_Indiana
1	7728173	Mam_Midrina_Lalo_Midir
1	43396215	Mister_Global_2015
1	3909323	Miragoâne
1	2099919	Playboy's_Book_of_Forbidden_Words
1	45621318	Currito_of_the_Cross_(1936_film)
1	5534431	Jack_B._Olson
1	6432241	Ian_Westlake
1	35542891	Sikukia
1	32756130	James_William_Wild
1	44485251	George_Maddison_(footballer_born_1902)
1	16809990	Rail_Melikov
1	19434330	Southampton_City_Primary_Care_Trust
1	12376331	P._Lion
1	19157850	Neure
1	35058774	CenturyTel_of_Colorado
1	13702256	Mycosis_fungoides
1	26637408	Holy_Trinity_Church,_Cuckfield
1	31305467	Legion_Of_The_Damned_(novel)
1	22371153	Errich_Raffl
1	667630	Trip_Hawkins
1	29299506	Zvyzhen
1	38897913	Warren-Prescott_School
1	20426922	Palmerston
1	29683231	Rowanty_Creek
1	44217342	Ingush_Head_election,_2013
1	39429218	2013_Coca-Cola_600
1	10516575	Edward_Duffield_Neill
1	45075080	Tennessee's_2nd_congressional_district_special_election,_1815
1	34746023	Cantonment_Public_School
1	40475538	Northop_Hall_Country_House_Hotel
1	10975087	Jim_Whitesell
1	34146564	St_Crispins_Hospital
1	6506243	Nick_Whitaker
1	17288378	Han_Hwa-soo
1	14241450	John_Manton
1	46773806	BNS_Somudra_Avijan
1	9719763	Tram_system
1	1878258	Leptospirosis
1	3246550	List_of_stable_isotopes
1	3981065	Life_in_Dreaming
1	27702996	Osterville_Bay_Elementary_School
1	44770038	The_Third_Three_Years
1	25212163	Bari_Grand_Prix
1	22887946	1986–87_St._Louis_Blues_season
1	1067327	Criminal_tattoo
1	42424420	100th_Jäger_Division
1	7329580	Sean_Burns
1	42847375	Home_Is
1	28291097	Jai_Jai_Garvi_Gujarat
1	45636725	Monomorium_taprobanae
1	42010316	Siah_Ettefaq-e_Pain
1	43678575	Incheon_Shinhan_Bank_S-Birds
1	28407054	25963_Elisalin
1	334550	Meal
1	36940417	Astishan
1	7161901	Tin_Hlaing
1	8444958	Calculating_demand_forecast_accuracy
1	17764991	Sparre
1	45557365	Adolf_Skattum
1	9632001	Glasite
1	23628543	Jabal_ad-Druze_(state)
1	18123981	Stream_(computing)
1	25670030	M122_tripod
1	10797219	Blue_Knob_(Pennsylvania)
1	28491088	Yefrosinya_Fedorov
1	35058679	Hans_G_Helms
1	17512176	Florimund_Mercy
1	20320486	Formors
1	33180199	David_Huynh
1	13154107	Yuncos
1	23410200	Maharashtra_Tourism_Development_Corporation
1	40583118	The_Star_(Amman_newspaper)
1	22409118	Sancha_of_Castile,_Queen_of_Navarre
1	17657017	Clifford_Brown_&_Max_Roach
1	37447544	Rina_Tannenbaum
1	28295623	Might_Just_Take_Your_Life
1	17056035	Marianne_Ehrenström
1	40033402	William_Phipps
1	6613258	Golden_Glades_station
1	31728415	Dance_with_Me_(Justice_Crew_song)
1	24947791	Marfa_Apraksina
1	6767307	Particular_church
1	35331533	County_Route_29_(Oneida_County,_New_York)
1	17676678	Geertruidenberg
1	25347186	Castle_Morpeth_Borough_Council_elections
1	29765735	Hold_Up_(The_Raconteurs_song)
1	47067172	1990_World_Junior_Championships_in_Athletics_–_Women's_5000_metres_walk
1	36063590	Mordellistena_brunneotincta
1	32883393	Arctic_policy_of_Finland
1	29459272	Miss_USA_1987
1	35566904	The_Darkroom_of_Damocles
1	8636875	Kebayoran_Baru,_South_Jakarta
1	8672762	Dorje_Shugden/archive2
1	9335218	Dementia_(1955_film)
1	39990159	McCormack
1	29373162	Dyavankonda
1	1325393	Korea_Polytechnic_III_Chuncheon
1	31253503	Paul_De_Wispelaere
1	31813576	Bonis_Airfield
1	42918610	Chirping_Cisticola
1	14131113	WGES_(AM)
1	43198075	Home_Grown_(Geri_Allen_album)
1	2911248	Williamsberg
1	23771986	Serbian_Strength_Movement
1	29715184	1723_in_art
1	19143312	Spallanzani_(lunar_crater)
1	9962448	Ocimene
1	6362764	War_of_Nerves
1	18217707	U.S._Post_Office_and_Courthouse
1	13330820	Greek_National_Tourism_Organization
1	44826134	Baron_Cadman
1	14998844	List_of_Auburn_High_School_people
1	21977495	European_Late_Model_Series
1	23898055	Judgment_of_Tears
1	17467516	Subdistricts_of_China
1	313054	White_nationalism
1	18296800	Feevah_(Shaviyani_Atoll)
1	9790198	Anistreplase
1	27650680	Pashto_music
1	20263403	Burwell
1	18351400	Hubbert_curve,_forms_and_fitting
1	2893503	Far_from_the_Madding_Crowd
1	43814601	List_of_College_Athletic_Programs_in_Virginia
1	21628266	Brightside_Apartments
1	31104187	Indian_Declaration_of_Independence
1	35112726	William_John_Gillespie_(aviator)
1	46413214	Agonopterix_sapporensis
1	40059708	Siegfried_I
1	6890338	Bethel,_North_Carolina
1	20247312	Bald_Eagle_(disambiguation)
1	3191719	Nuremberg_Laws
1	31538679	The_Complete_Crumb_Comics
1	29232218	Liberalism_and_radicalism_in_Paraguay
1	30731400	Gamaliel_Thompson_House
1	19733223	Ulster_Defence_Regiment/Archive_1
1	30961832	List_of_works_of_fiction_set_in_2007
1	31588728	Inception/Archive_3
1	41460021	John_Smith_(1557–1608)
1	35652243	Pangsang_Township
1	12845108	Plov
1	31042686	Abraham_Lincoln_on_slavery
1	6119924	Beopheung_of_Silla
1	14739342	List_of_mayors_of_Rogersville,_Tennessee
1	47113092	Dead_Money
1	21099450	Taipei_City_Government
1	35300079	The_Bodyguard_(Original_Soundtrack_Album)
1	20256152	Bound_&_Gagged
1	1614105	Quality_of_results
1	29875420	Berne-Belp_Airport
1	20958132	Bama_(Tamil_writer)
1	34987361	Käthe_Braun
1	18723585	Lakeside_Park
1	44344409	Josh_Travagli
1	20335537	Gulf_states
1	10241454	Thierry_Henry/to_do
1	5570422	Littlehampton,_South_Australia
1	37833076	Benzodiazepine_withdrawal_syndrome/Archive_1
1	29113082	2010_Summer_Youth_Olympics_torch_relay
1	5324962	Nepenthes_×_harryana
1	46344685	USGS_Historical_Topographic_Maps_for_the_Juneau_Icefield_area
1	47095339	Ultrasonic_pulse_velocity_test
1	43496557	Kids'_Choice_Awards_Mexico
1	32646	Voyeurism
1	37246292	2012–13_Basketball_Bundesliga
1	22995018	John_connell
1	24147280	Project_20120_Submarine
1	6349919	Carl_Cox
1	4359725	Old_Bombay
1	42653775	Anjaan
1	13008655	Sremski_Karlovci
1	20233008	Mesilat_Zion
1	17333782	4004_List'ev
1	29803001	Great_North_Air_Ambulance
1	19100417	Międzygórze,_Lesser_Poland_Voivodeship
1	39528768	Barcroft_Community_House
1	5430439	43rd_Infantry_Regiment_(United_States)
1	24127359	MacBASIC
1	39653847	Anglican_Diocese_of_Ukhahlamba
1	44773953	Magaadu
1	10867380	Thomas_Lück
1	6213551	San_Wai_(KCR)
1	16934983	Tongerloo_Abbey
1	9342772	Gulfstream_G550
1	17157237	Parua_Bay
1	37074532	1979_Texas_Longhorns_football_team
1	34141328	Aşktan_Sabıkalı
1	39610668	Minuscule_1210
1	37772902	Elevational_Diversity_Gradient
1	23836171	Ode_on_a_Grecian_Urn/GA1
1	12038448	The_Seekers'_Greatest_Hits
1	38575116	Hans_Adolf_Eduard_Driesch
1	22114618	George_Middlemore
1	11909750	William_W._Chalmers
1	33449242	Mar_Mattai
1	4205929	Philip_Neame
1	34381491	Rothney_Astrophysical_Observatory
1	44927717	1974_US_Pro_Championships
1	44749242	The_Legend_of_Chasing_Fish
1	18279143	Drop_catcher
1	9139713	Toronto_Neighbourhood_Centres
1	45310871	Ivor_Davies_(rugby_league)
1	14160875	Nightmares_(novel_series)
1	40417845	2013_FIVB_Men's_Junior_World_Championship
1	8042186	Carsonville_Township,_Becker_County,_Minnesota
1	36826585	Street_Warrior_(2008_film)
1	40129910	Andrej_Plenković
1	16657285	Medallion_Shield
1	1833677	Necrontyr
1	39689691	Bitter_melon
1	19074359	Ujazd,_Tomaszów_Mazowiecki_County
1	16676797	List_of_North_Carolina_hurricanes_(1900–49)
1	40161506	Trinity_Football
1	27394770	City_Circle_(Conservative_Party,_United_Kingdom)
1	9845536	Karl_Gottfried_Hagen
1	16839622	Hwajeong_Museum
1	19569879	Paraolympics
1	32426183	Lepidoclema
1	38546289	Chebabius
1	30175812	Henry_S._Baird
1	4323194	List_of_lakes_of_Chad
1	35215198	KHCT
1	13716958	Chaldean_Catholic_Eparchy_of_Saint_Thomas_the_Apostle
1	43425402	Potamomusa_midas
1	34586347	Margaret_Lorimer
1	46971193	Faith_Van_Duin
1	5767964	Mike_Ross_(politician)
1	11351727	Warrant_(film)
1	17518108	Paul_Cuffe_Farm
1	34054094	Joe_Hogan
1	4892798	List_of_knot_theory_topics
1	16392895	Syosset_Central_School_District
1	36135673	LC2_(classification)
1	14912107	Guysborough_(provincial_electoral_district)
1	15056630	Gladiators:_The_Ashes_2
1	20530724	Defense_industry_of_Turkey
1	28506210	David_G._Fox
1	24407459	Akhmat_Agrba
1	7560647	Guna_(Lok_Sabha_constituency)
1	33523456	List_of_Canadian_exchange-traded_funds
1	5112528	Took_Leng_How
1	29684095	8th_New_Brunswick_general_election
1	44773901	List_of_animated_feature_films_of_1972
1	20256733	Brassó
1	41577368	Nayyerabad,_Isfahan
1	27401411	JK_Ganvix_Türi
1	34761983	List_of_Pols_in_Ahmedabad
1	32491363	1981–82_Czechoslovak_Extraliga_season
1	29902980	Katie_Price_(Jordan)
1	41402037	Tessanne
1	7278342	Mahakali_River
1	35709523	Louisiana_Highway_134
1	28570595	The_Romance_of_Certain_Old_Clothes
1	15229429	The_Ten_Commandments_(miniseries)
1	24447063	Foo_Fighters_Greatest_Hits
1	44520166	FC_Lokomotiv_Yerevan
1	6416516	Garth_Drabinsky
1	17946766	Acropolis_(disambiguation)
1	23158108	Burn_Naze_Halt_railway_station
1	26169483	Neoregelia_'Domino'
1	43628039	Erik_Nilsson_(footballer)
1	13459964	Climb_Dance
1	17127129	Valea_Neagră_River_(Clăbuceasa)
1	35880403	Chalkhill
1	23061706	Gareth_Sparham
1	27532707	Miss_Me_Yet?_Bush_Billboard
1	27043350	Turbo_(Euninella)_gruneri
1	45308790	Qatar_State_Security
1	19549003	2004–05_Greek_Cup
1	18944859	I'm_with_Her
1	13469128	Polycarpon_tetraphyllum
1	15516851	Sankt_Oswald_bei_Haslach
1	44489846	Hungarian_Union
1	32363085	Line_Bus
1	23860359	Biloxi_(album)
1	11864891	Abriola
1	19211930	List_of_minor_planets/73701–73800
1	10262527	Mixed_Company
1	41314206	Wire_Workers'_Union
1	9837536	Landschaft_Sylt
1	45043743	Metasia_kurdistanalis
1	34713795	American_blockade_on_Cuba
1	35665926	Local_Emergency_Planning_Committee
1	16382799	Billy_Drummond
1	46421145	Sancerrois
1	25619715	1991_Alpine_Skiing_World_Cup_-_Women's_Super_G
1	7142345	Cracking_Up_(film)
1	45218317	Blitar_Station
1	1513362	Action_for_Blind_People
1	13623343	1935_FA_Cup_Final
1	19212136	Arafura_Swamp
1	37409593	Indian_cricket_team_in_Pakistan_in_1982–83
1	40749210	1872_Princeton_Tigers_football_team
1	42420773	Luis_Castro_(disambiguation)
1	37787910	128th_Air_Control_Squadron
1	27349352	Resonant-cavity-enhanced_photo_detector
1	13588470	2nd_Airport_Expressway
1	6484786	Highland_(SEPTA_station)
1	47080331	Inés_Arrimadas_García
1	5332292	Orewa_Speech
1	19840192	Winnipeg_Route_52
1	26258347	Globe_(whaleship)
1	20388284	List_of_highways_numbered_436
1	28225781	Vršani
1	29327989	College_Life
1	7864537	Walker_Pass
1	8720867	Sorok
1	11531515	Research_institute
1	2204427	Moti_Masjid_(Red_Fort)
1	11025584	Saqr_Abu_Fakhr
1	22188901	Majin_Buu/Archive_4
1	45228189	Edwardes_(disambiguation)
1	40920705	Beatrice_Kozera
1	42025815	The_Sam_Willows
1	24591679	Reggatta_de_Blanc_(instrumental)
1	2795350	Citroën_C1
1	10225453	Cocoa_Crater
1	16130062	Bourg-Beaudouin
1	40426907	A._K._C._Natarajan
1	20163650	Zażelazna
1	30354307	Kurdish_villages_depopulated_by_Turkey
1	32354417	Love_Riot
1	24344911	New_Denver_(album)
1	45085629	Palimna_liturata
1	16661386	Rastislav_Beličák
1	40389612	Troika_card
1	34856207	Georgia_(U.S._state
1	34523561	What's_Your_Name_(Don_and_Juan_song)
1	43329321	Visa_policy_of_Cuba
1	36504064	Savaşır,_Posof
1	31139352	Maleku
1	36002797	Nani_Bhattacharya_Smarak_Mahavidyalaya
1	10227781	Puerto_Rico_at_the_1948_Summer_Olympics
1	22731963	Bristleworm_sting
1	21768249	Lou_Bennett_(musician)
1	42811358	2014_Slovenian_Cup_Final
1	20369585	Klause
1	45123283	V._E._Schwab
1	9869307	Lists_of_Battlestar_Galactica_locations
1	23858609	Oldies_Are_Now
1	20391028	John_Winnifrith
1	33560157	The_Dumbfounded_King
1	25060217	Cotswold_Canals_Trust
1	37942724	Daewon_FLHS_&_DWFLHS
1	15351058	WWGC
1	33707857	Bati–Angba_languages
1	5611827	List_of_Sydney's_10_tallest_skyscrapers
1	34130245	Nobold
1	37916357	Totally_Biased_with_W._Kamau_Bell
1	25948738	Heathrow_airport_central_bus_station
1	16699051	Roses_Are_Red_(My_Love)
1	30250488	Ernesto_Fernández
1	47385942	Bavarian_Oberland
1	47402299	Racquel_Spurlock
1	47506019	Leonardo_Augusto_Vieira_Moreira
1	19521792	Trolltech
1	5339431	Warcraft:_The_Last_Guardian
1	18288423	Kim_Hyeon-jung_(figure_skater)
1	17848500	Brad_Pitt/GA1
1	14915609	Matrei_in_Osttirol
1	13176708	Casarejos
1	14701140	San_Nicolas,_Batangas
1	22359728	1982_UEFA_Super_Cup
1	32374400	16_Biggest_Hits_(Alabama_album)
1	20364719	Karolów
1	6419209	Gerald_Murnane
1	40082558	Marriott_School
1	40432835	Henry_C._Wente
1	33017903	Schönbach_(river)
1	28094038	Aloha_Golf_Club
1	25870288	Paul_Robert_Bing
1	33921601	Colony_of_British_Columbia_(1866-1871)
1	32195083	Escola_técnica
1	39318956	NFL_on_television
1	917600	Anastrophe
1	13899427	Coniferyl-alcohol_dehydrogenase
1	43109924	Chromosomal_deletion_syndrome
1	14400792	Mastinaro
1	39216888	Clean_Bandit
1	736454	Term
1	27401563	Sterling_Flunder
1	30110555	Landgravine_Caroline_of_Hesse-Darmstadt
1	10360582	Fritz_Carlson
1	43211228	Sicklefin_hound_shark
1	35874553	KNWU_(FM)
1	33322858	Asif_Sandila
1	47417760	George_Brown_(Sussex_cricketer,_born_1783)
1	9129816	Franklyn_Seales
1	27379050	Rush_TV_(TV_series)
1	25986721	Grammy_Award_for_Best_Traditional_Pop_Vocal_Album
1	44259094	Mogoşoaia_Palace
1	25289992	Norway_at_the_2010_Winter_Olympics
1	25603853	Fu_Lu_Shou_Complex
1	43536099	53rd_Division_(disambiguation)
1	39275557	1516_in_India
1	33771883	Starye_Chechkaby
1	18123977	Container_Shipping_Information_Service
1	40888699	Noel_Desmond_Daly
1	44926543	Summer_Villa_and_the_McKay-Salmon_House
1	38046190	Komodo_Rat
1	2864889	Forever_Free_(novel)
1	30905232	The_Kung_Fu_Master_(TV_series)
1	6431288	Hsu_Hsin-liang
1	12970872	Harpactira_gigas
1	21906874	Shelly_Blake-Plock
1	27244887	American_Dreaming
1	43505443	Terras_de_Bouro_Municipality
1	12864857	Johnsonville_Township,_Harnett_County,_North_Carolina
1	21044679	Eugene_McGuinness
1	41474696	ITunes_Festival:_London_2011
1	2541851	Auric
1	32174484	Mosha_River
1	21004940	Lynx_(Orlando)
1	40978500	SA_Home_Loans
1	23203695	Narva_Bay
1	19852969	Halloween_3
1	41074137	Mian_Mahalleh-ye_Chaf_Gavieh
1	32761618	Majdel_Balhis
1	14526386	List_of_ships_of_the_line_of_Italy
1	20148680	Jeżewo,_Płońsk_County
1	46277466	Territorial_Spirit
1	26487361	The_Customer_of_the_Off_Season
1	26513265	Sigma_algebra
1	47469991	Yuriy_Mokrytskyi
1	18453042	Sinomenine
1	27765960	2001_World_Championships_in_Athletics_–_Women's_javelin_throw
1	30073017	John_Buttigieg
1	11166400	El_Cocuy
1	20408742	Mnemonic_(disambiguation)
1	40543789	Ötüken
1	14779367	Robin_Hill_(guitarist)
1	19155922	1999-2000_in_Belgian_football
1	34502817	Alberada_parabates
1	40027379	Matthew_Rutherford
1	6282309	If_Only_(Queens_of_the_Stone_Age_song)
1	41542742	Yuki_Yanagita
1	25639402	UK_railway_stations_-_Q
1	1918779	Psychotria_viridis
1	24127974	Gilgit_Scouts
1	25604116	Climatic_Research_Unit_email_controversy/Archive_15
1	36150853	Sultanate_of_Ternate
1	14848348	Gaffney
1	9051573	Kappa_Aquilae
1	22744829	Knud_Vad_Thomsen
1	18806014	Kuze_Hirotami
1	15639113	Margherite_Rinaldi
1	42460262	Mirjam_Jäger-Fischer
1	4725724	BNUpdate
1	12198901	KWCR-FM
1	20126305	Ghasard
1	38381066	Eulima_deshayesi
1	14785965	Mathieu_Crépel
1	42738059	Beau_Allen
1	15506701	Kimberly_Crest_(Redlands,_CA)
1	2998645	Jovica_Trajčev
1	47660057	Nevadopalpa_striata
1	34683615	Maqsudabad,_Lorestan
1	43376512	Bret_McDermott
1	21764570	Mike_Holloway
1	1024630	Port_Phillip_Bay
1	32844434	Land_of_Doom
1	46929720	Carl_H._Dorner
1	12285564	Kumortuli
1	18811802	Amauroceras
1	22437086	Swimming_at_the_1998_World_Aquatics_Championships_–_Men's_100_metre_breaststroke
1	28001357	Soisberg
1	33686417	Angola_–_South_Africa_relations
1	34703869	D/U_ratio
1	12710563	Lonoke_crayfish
1	43287238	Lophopoeum_carinatulum
1	2810885	Lance_Storm
1	10698383	Samuel_Sylvester_Mills
1	27548104	Kell_Brook
1	22056249	Shake_Ya_Ass
1	5944728	CFAX
1	26757460	Oenopota_laticostulata
1	20360944	Gliese_832_b
1	28628789	2009_Hansol_Korea_Open
1	22008383	Lex_Ogulnia
1	23503891	Fay_Richwhite
1	38768143	Alberta_Pacific_Grain_Company
1	32944587	Jazz_music
1	1900190	Strake_Jesuit_Educational_Television_(SJET)
1	32435812	SN_393
1	9764557	CJSI-FM
1	40575122	Big_TV_(White_Lies_album)
1	34064048	Jonathan_Waxman
1	9193587	Scraper_CDP_(Oklahoma)
1	6487580	Meeno_Peluce
1	41099937	List_of_rivers_of_Mauritania
1	12395208	The_Walking_Man
1	39966235	Donders
1	6590822	C._K._Prahalad
1	37454525	Cook_Bay
1	156297	Deep_Ecology
1	12343519	Taiwan_vole
1	24058877	United_States_Senate_special_election_in_New_York,_November_1800
1	44041666	Civic_Drive_(MAX_station)
1	26879302	Beattystown,_New_Jersey
1	39779449	Living_Legends_(BYU)
1	35660324	Fuli,_Yangshuo_County
1	8485798	Colentina,_Bucharest
1	38466630	Mila_Hermanovski
1	31637598	Last_Friday_Night_(T.G.I.F)(song)
1	33684088	People's_Republic_of_China_–_Kosovo_relations
1	34369656	Richard_Burgin_(writer)
1	40536877	Omantha_railway_station
1	23047962	Antoine_Picon
1	24402030	Liga_de_Honra_2007-08
1	42731351	AFP_Cadre_Battalion
1	13930522	Howard_Brodie
1	27859709	United_Nations_Security_Council_Resolution_1126
1	33779165	Jay_Smith_(basketball_coach)
1	17558747	Piratininga
1	20412266	Mother_Borzecka
1	28628718	2009_Delray_Beach_International_Tennis_Championships_–_Singles
1	25590917	INS_Charag_(K97)
1	23497948	Albert_Thomas_(cricketer)
1	12778985	Nunnington_Hall/Comments
1	35844138	Obihiro_Zoo
1	7486447	Jane_Shore
1	16948570	Two_Sisters_(1929_film)
1	34586662	Strange_Powers_House
1	44411565	C-9_Basin
1	20494769	Warsaw,_New_York_(disambiguation)
1	6795079	Taylor_Cub
1	40159095	Mathematical_formulation_of_the_Standard_Model
1	2979130	Songs_from_Black_Mountain
1	3835887	Far_and_Away
1	988375	History_of_ancient_Egypt
1	33459269	Panamanian_constitutional_referendum,_1983
1	33299962	Schaggi_Streuli
1	36528723	Stinson_Field_Municipal_Airport
1	39504129	Let_the_Groove_Get_In
1	12531256	The_Rime_of_King_William
1	40711933	Victory_Garden_(novel)
1	14745174	Indoor_relief
1	16757915	Fédération_Internationale_des_Quilleurs
1	42868113	Yo-Sam_Choi
1	18944137	Laman,_Lerik
1	46898958	Cinzia_Zehnder
1	24954167	Hawker_Pacific_Aerospace
1	36552990	TSS_Duke_of_Lancaster_(1895)
1	29247161	Dimitar_Kapinkovski
1	47396468	Empress_Cao_(Later_Tang)
1	23850311	Vanuatu_Cultural_Centre
1	10563379	David_Luff
1	22042023	Beuthener_SuSV_09
1	46863212	Crossotus_falzonii
1	9839937	Eico
1	399043	Growth_factor
1	22469300	Lingbo
1	22188425	Silvia_Rinka
1	32791423	Sacred_Heart_Pioneers_men's_basketball
1	24955280	My_Best_Friend's_Girl_(song)
1	9487260	Leyland,_Lancashire
1	13486716	Moskovsky_railway_station_(Saint_Petersburg)
1	38210108	KB_Pawan
1	41000236	Evolve_(Eye_Empire_album)
1	14035783	Climax,_Pennsylvania
1	38211030	Solar_power_in_the_Netherlands
1	12838488	Holm_of_Faray
1	19437419	History_of_United_States_Postal_Service_rates
1	22420044	Ryan_Ellis
1	40527907	Niklas_Lindgren_(sailor)
1	6049719	Ode_to_the_West_Wind
1	41739526	Les_Ballets_1933
1	32142767	United_States_District_Court_for_the_District_of_Missouri
1	23105315	Fadrique_Álvarez_de_Toledo,_2nd_Duke_of_Alba
1	6780797	Gunnilse_IS
1	1240267	John_Wilkinson_(industrialist)
1	44815142	Telenovela_(TV_channel)
1	20447664	San_Bartolomé
1	38534527	Videşti_River
1	24433270	1989_-_1992_Rugby_League_World_Cup
1	34563081	San_Domenico_(Pisa)
1	43676300	Dodge_Challenger_500_(Spring)
1	30445081	Jeff_Teague_(music)
1	15329677	Camelion-class_sloop
1	42846283	Richie_Barker_(footballer_born_1939)
1	32965899	Mohammad_Hasan_Khan_Qajar
1	20468257	Sybarite
1	33834744	Honnappa_Bhagavathar
1	39654603	Natalie_Hennedige
1	35602096	Synchronous_idle
1	46397485	Bartholomew_Dodington
1	237198	Goethite
1	23589413	Guide_River
1	29557051	Kids_Hope_USA
1	893010	-onym
1	16740546	HMS_Lark
1	30114756	World_championship_of_bike_building
1	8869258	Joe_Coleman_(baseball,_born_1922)
1	8072767	Triatoma_infestans
1	23937541	Mundaú_Lagoon
1	23520656	Waterloo_Warriors
1	36425669	Rufous-cheeked_laughingthrush
1	26181258	Colombia_at_the_2010_Winter_Olympics
1	47196043	Lygos
1	13036144	T._T._Martin
1	29975880	Charles_Hudson_(Massachusetts)
1	9518997	North_Jakarta_International_School
1	10232106	The_Destiny_of_Zorro
1	7073353	Eisaku_Satō
1	18199543	TNK2
1	26367558	Baltimore_Orioles_Radio_Network
1	7112792	Patrick_Kerrigan
1	45097971	Arendal_Airport,_Rådhuskaien
1	8072689	Theridula
1	44190001	Loan-deposit_ratio
1	16097411	Bertha,_Duchess_of_Brittany
1	39304359	Battle_of_El_Buggar_Ridge
1	13678640	24_Oras
1	32354406	Lord_Giveth,_Lord_Taketh_Away
1	16172944	Friedrich_Kipp
1	44706359	Bayar_Dovdoi
1	40889273	SS_Comet_(1939)
1	18981650	Żagliny
1	1251135	Purchasing_power
1	31382124	Spirit_Fruit_Society
1	28120020	Giants_Düsseldorf
1	22662400	Heading_for_England
1	40003775	Ryder_(name)
1	31589302	Tauroursodeoxycholic_acid
1	10720891	Jeassy
1	21543287	Lower_Prospect,_Nova_Scotia
1	17281325	Beatosu_and_Goblu
1	20549197	Nikolay_Matveyev
1	5267298	List_of_World_War_II_prisoner-of-war_camps_in_the_United_States
1	28369308	Holger_Hansson
1	24439419	Korea_IT_Times
1	16940188	Hafei
1	19932539	Military_Academy_of_Modena
1	37339220	Military_Aircraft_HM-1
1	37482358	FACT_(United_Kingdom_magazine)
