1	10695042	Dice_snake
3	5547246	69.175.65.191
3	22808334	71.17.49.123
1	6764135	MV_Acavus
3	45693345	71.83.101.78
1	26076541	Rauhajärvi
1	23882502	Cimetière_de_Passy
3	16970110	86.140.236.64
3	26261655	Bakedfx
1	11375399	North_Arm,_Queensland
3	7839353	74.115.70.53
3	28057347	218.185.162.22
1	45215115	Jaws_(novel)/GA1
1	41138529	Theodore_Zichy
1	11499015	Conversion_therapy
1	25415953	Mount_Taveuni
1	18275621	Kursaal_Congress_Centre_and_Auditorium
1	29532363	Toralf_Arndt
1	20401254	Maple_Ridge,_Michigan
3	29416447	124.181.148.172
1	33210001	Songs_of_Love_(Anita_Ward_album)
1	6755875	Alex_Sevanian
1	25562653	Laurens_J._Bol
3	19630714	70.59.83.229
3	12736615	213.42.21.155
1	25908736	Fiona_Looney
1	20665412	Gunahi
3	32746384	Jackie_88-11
1	11157499	Karunya_University
1	29160455	Lotus_Mark_IX
1	17169616	13792_Kuščynskyj
1	8547508	Nuclear_Suppliers_Group
1	5408677	Battle_of_Route_Coloniale_4
1	22207942	Kore_&_Skalp
3	28903101	75.170.194.137
3	44447533	Taylorrattray
3	18954468	92.235.201.173
1	45275656	31st_Annie_Awards
3	41893041	Jullan3
3	18478579	88.159.74.211
3	17573470	4.243.53.217
3	35415184	Superawezome
1	31930764	Corderoite
1	18470737	Persian-speakers_of_Iran
3	22861919	Jwilding1
1	28317482	Alvania_scrobiculata
3	40617349	54.240.220.184
3	13314671	Fish_kha_123
1	32685426	Maid_for_Each_Other
3	21161005	Pflastertreter
3	37177481	Gabrieldmay
1	20478068	Third_Avenue_Elevated
1	2843735	Muraqaba
1	34748172	List_of_municipalities_and_communities_in_Greece
3	43336610	Oooootron
3	36370138	Arulvanan
1	10086179	Catch_Kandy
1	9237420	Costa_Rica_at_the_1984_Summer_Olympics
1	15975761	D._J._Fitzpatrick
1	27232771	Washington_(disambiguation)
1	19861950	Crane_Hill
3	15626798	78.144.132.98
1	36285608	Yeh_Khula_Aasmaan
1	5810626	Muhammad_X
3	24666222	160.7.162.116
1	33043654	Lawn_bowling
1	22933672	Poganówko
1	18145277	SAP_BI_Accelerator
3	7109010	Jossyboy45
1	32808645	Rokszyce,_Subcarpathian_Voivodeship
1	32098742	Dermot_Hannafin
1	38501864	Joe_Kruger
3	39139330	Ggsq123
3	20616603	75.186.55.22
1	4813291	Football_League_Trophy
1	14877729	GWG
1	10383168	Louisiana_Highway_1
3	31943360	207.237.25.225
1	37533368	1989_European_Cup_(athletics)
3	5727062	Anujamehta85
3	45758571	Automaticstop~enwiki
1	21218525	2008_Mid-Eastern_Athletic_Conference_Men's_Basketball_Tournament
3	35668807	78.145.250.87
1	21191448	Thiofrid_of_Echternach
3	22812972	Humbertobuisan
3	12245348	Cibomatto
3	38503978	110.234.118.153
1	23881086	Zii_EGG
3	7776229	74.111.18.57
1	23542666	Bulgarian_parliamentary_election,_1997
3	38782362	75.135.239.253
1	36690710	11th_Panzergrenadier_Division_(Bundeswehr)
1	32377409	Manton,_North_Lincolnshire
3	45002585	Cedmac1234567890
3	2813677	QEDQED
3	22609432	92.15.49.7
1	42778795	Zubeldia
1	10749703	Cliff_Hugo
3	22417986	122.107.202.1
1	14998694	Department_of_Health_(Philippines)
1	44893480	Bazaar_Bizarre
3	21587063	Gislas11
1	27566682	Hartland_(town),_Wisconsin
3	16225278	65.69.64.8
1	39878460	McCalmon
3	20954009	92.8.99.78
1	20636914	Hocus_Corpus
1	20335445	Guide_(disambiguation)
3	38933902	Zam_Nuu
1	7058328	Dumb_Witness/Comments
3	43693167	107.167.99.204
3	46003909	Noobid~enwiki
3	25903396	Dryzhov
1	20831540	Chouchou_(film)
3	39116509	Ukeho
3	9143208	71.60.177.158
1	8363593	Elk_Cove_(Oregon)
1	9691224	Olivia_Records
3	41991683	Lehater
3	31402704	Cult_of_rina
1	10921902	List_of_neighbourhoods_of_Chennai
3	4351538	Tia_Maria
3	19690718	92.1.243.236
3	24939181	74.235.70.126
1	13652877	Grazzanise
3	6786302	Angryxpeh
3	38591690	70.187.166.181
3	45198180	Sandra0412
3	44097222	182.253.73.184
3	46174994	Zuku~enwiki
3	21108612	Wikiscriber1
1	22303899	Liam_Wilson
3	46584119	SamanthaBlueButterfly
1	24841336	The_Next_Three_Days
3	25818613	69.171.171.53
3	19075146	Italyrocks11
3	45926691	Klumpp~enwiki
1	2973010	Cyrus_II_of_Persia
1	42352122	Allium_narcissiflorum
1	26526080	Eledoisin
3	18253038	Wikipedian2
1	6349887	Carl_Anthony_Payne_II
1	17845789	Kőszegdoroszló
1	1152873	Lady_Windermere's_Fan
1	1918958	Psilocin
1	41551279	Spirendolol
1	33967533	W._B._Hibbs_and_Company_Building
3	11775314	Hoshiz
1	33819927	Kel_Glare
1	916253	Sokollu_Mehmed_Pasha
3	6215867	69.152.230.7
3	3902487	Darkspear
1	25412223	WASP-19b
1	8169312	Comparison_of_lightweight_markup_languages
1	15243073	Charles_Butler_(author)
3	9975306	86.16.168.210
3	22132260	JS2COMM
3	22338707	71.75.202.24
3	20683394	79.123.71.253
1	32084881	Brouhaha
1	41962859	Chah-e_Mirza,_Khash
1	44768930	My_Love_(EP)
3	14791275	LosCatrachos15
3	8519414	72.186.190.143
1	27796309	Rancho_San_Diego_Island
1	24951812	Camden_Town/to_do
3	21013221	76.22.92.98
1	25991093	Goâve
1	42547361	Satellite_crop_monitoring
1	17808198	Mississauga,_Ontario/Archive_1
1	32804663	Silver_Retirement_Medallion
3	26854870	Viahossein
3	3798395	212.120.224.20
1	31878167	Association_of_the_British_Pharmaceutical_Industry
3	25724949	69.200.247.70
3	4972943	68.45.23.229
1	29712537	1978_in_poetry
1	18250534	Libertarian_conservatism
3	2796051	207.69.139.153
3	36323185	182.72.150.210
3	6258896	Younaf
3	34645114	98.232.130.42
1	34527614	Pegnesischer_Blumenorden
3	8555144	Tylerkevin
1	13123270	Lecrín
1	18304050	Kapitsa–Dirac_effect
1	36552247	Coihaique
3	31756342	Tsmoreta
3	26517166	Corncheeser152415
1	31502008	Vincent_Subramaniam
1	20491270	Vilkitsky
3	28328484	Partyinterested
3	42763997	61.12.7.122
1	44129072	Gustavo_Caballero_Camargo
3	21914007	68.184.117.155
1	18346674	Lowenfield_v._Phelps
3	20681832	71.28.215.69
1	31787288	K08MA
1	39876446	De_Villagra
3	2443452	Dubya2k4
1	28594065	Jurdani
3	32664088	67.197.155.124
3	39701328	88.104.224.207
3	35897593	98.228.255.153
3	20974949	Birmingham6
3	31190682	Mmayereng
1	22337018	Thomas_Churchyard_(painter)
1	18045822	Tony_Hunter_(football_player)
3	39591515	Josiahbartlett99
1	44312330	Coal_creek_serpentinite_(Texas_Geology)
3	14227178	Llysarad
1	35122031	Elizabeth_Close
3	23461807	71.12.7.111
1	34874133	Samuel_Fuller_(priest)
3	21186626	99.242.1.104
3	46102615	Tablecloth~enwiki
3	31211059	Fart9900
1	19888819	Freeze_thaw_resistance
3	44608260	Bsalonline
1	36818789	Pod_Borićima_Stadion
1	23861952	Brave_New_World_(The_Rippingtons_album)
1	39874337	Agblexo
1	32388047	Vino,_Dinero_Y_Amor
1	10517223	Old_Toby
3	33519326	The_Warrior_1
1	35865216	Broken_rhyme_(disambiguation)
1	6468269	The_Atlas_of_Middle-earth
1	47585997	Jeremy_Turner_(composer)
1	30991336	Ybus_matrix
1	7079122	Yakovlev_Yak-26
1	40813951	Cap'n_B._F._Hawkeye_Pierce
3	24553716	69.183.19.130
1	24938238	List_of_members_of_the_Parliament_of_Norway,_2009–13
3	23559672	Petrmyska
3	26975065	124.41.239.222
1	44032072	Ajax_Sportman_Combinatie
3	24310064	Fitzpatrickconsultation
1	33613289	Dasmomorpha
3	40763087	107.213.89.79
1	20146065	Księżowola
3	45990078	NDigi~enwiki
1	35893368	U.S._Route_121_in_Virginia
1	19289259	Philip_S._Cifarelli
3	35301185	Clefteri
3	42086428	86.179.195.239
3	38237419	69.221.168.171
3	42763683	Marisanoodle
1	8812782	Collective_pitch/Comments
1	32083537	U.S.-Venezuelan_relations
3	34348100	95.145.64.25
1	31954272	Galleriinae
1	43987553	Soumen_Chakrabarti
3	19650902	Delongboy
3	19111294	71.165.132.148
3	32126177	WilhelmBot
1	4135625	Taji,_Iraq
3	6739220	70.107.42.221
1	38253310	Julian_Bicknell
1	11908783	Brian_Pederson
1	38849944	You_Get_What_You_Want
3	47045965	124.106.47.73
3	26292517	HOurStyle
1	44048115	Charles_F._Seabrook
3	43592962	Xo.chilla_chilla.xo
3	45285785	Akan1234
3	12691941	Colonial77
3	22811648	Nick_rodell
1	11906972	Aaron_Harlan
1	13791946	Pleasant_Run_Township,_Lawrence_County,_Indiana
3	37102323	75.66.0.185
3	13690742	Pilotones
3	45627779	Tonyjlane
1	15170840	Zola_Predosa
3	43676535	125.236.217.116
1	9695725	Carmel_School,_Perth
1	15511276	China_Legal_Publishing_House
3	7756486	Lordprice
1	36979358	18th_Arizona_Territorial_Legislature
3	1206428	Pedant/2005-01-14
3	41514389	87.109.98.30
3	8020761	74.136.157.69
3	21084181	70.45.62.53
1	9239846	Once_in_a_Lifetime_Original_Soundtrack
1	36792051	Croatia_national_handball_team
1	46261815	Anna_Kilponen
1	23142517	Igor_Mordvinov
1	25059252	San_Felipe_de_Austin
1	30171487	Harry_Fechner
3	19253886	162.84.212.143
3	15679456	99.246.230.138
3	34027993	98.240.125.36
3	16198076	Louisepok
1	28883395	Oil_Factor
3	28841692	161.184.231.162
1	22324600	Alexandre_Charles_Lecocq
3	28772457	58.161.170.186
1	5980073	Nightmares_&_Dreamscapes:_From_the_Stories_of_Stephen_King
3	47599285	Sanjaykmahajan
3	14259922	Chcghatem
1	28188469	Fjellbergella
1	17306631	Ryan_Jones_(rugby_player)
3	15598886	Soccer9393
3	20839152	Jkspratt
3	3641224	Payool
1	29887204	A_Hero_of_Our_Times
1	32668722	Isak_Gasi
3	30253750	116.193.134.27
1	9822301	Brett_Baer
3	14072540	69.140.156.122
3	31316390	59.94.186.134
1	22892282	Canebrake_(former_town),_California
1	28077331	SS_Ilse_L_M_Russ
1	23253573	Germany_national_rugby_league_team
3	31091059	68.106.195.134
1	26047893	Tinja,_Tunisia
3	22333050	Spook4king
3	38711698	66.108.160.78
3	22810535	219.89.161.52
1	10864362	Srđan_Urošević
1	18377351	Stanisław_Kaczor-Batowski
3	30741462	Cacno
1	39391077	Garden_County_Courthouse
1	19249658	Haslev_municipality
1	21966942	Rob_Harris_(curler)
3	31713150	188.223.42.58
3	32526758	182.72.210.30
1	23112424	Buddh_International_Circuit
3	26921717	79.125.234.55
3	35895938	108.226.100.52
3	44420009	68.11.97.211
3	41649575	Kibandewilliam
3	42232387	70.72.44.171
1	35412972	Dinarabad,_Tehran
1	41452786	Rusty_Banksia
1	19740500	Gostomia,_West_Pomeranian_Voivodeship
1	3092494	Light_It_Up_(Stromkern_album)
3	24923947	98.231.83.7
3	26428856	67.173.150.52
3	41171171	Tonygibbs1981
3	46146306	Tuesdays~enwiki
3	44435750	Vandieun1213
1	20606581	Neue_Sirene
1	23013499	Michael_T._Ringwood
1	19348262	Shandril_Shessair
3	43526808	122.179.87.48
3	40361690	182.178.97.91
3	36098089	107.9.0.217
3	17425544	155.247.222.114
3	26916623	90.152.180.152
1	44433852	Satoshi_Fujisaki
1	14982971	Plato_Malozemoff
3	5118581	Litbr
1	17169206	116939_Jonstewart
3	28568442	95.112.44.240
3	38585435	Silverscouse
1	13227391	Sony_Pictures_Television_International
3	6529934	SolipsismX
3	37948800	82.156.112.140
3	39728244	120.28.160.81
3	18991176	24.190.100.30
3	15714582	216.196.200.184
3	46275049	Shirshendu_das
1	46330983	Inferior_epigastric_veins
1	6982640	The_Rise_and_Fall_of_Ziggy_Stardust_and_the_Spiders_from_Mars/Comments
1	29582072	100.3_The_Point
3	19244499	123456789paul
1	193258	Kashubians
1	5425524	IsoHunt
3	36909751	Eldervaliant
3	20550697	76.117.167.247
3	44856235	MUDILA_RAJENDRA_BHUPATHI_GARU
1	38204755	Tony_Streather
1	35690337	Saengerfest_Park
1	43250378	Zamorano-Leonés
3	23049778	Demcaps
3	5760894	GideonF
1	17457050	Leonard_Garcia
1	44068997	Iris_rutherfordii
1	43876607	WSKX
3	41149359	81.137.200.100
1	38612785	Stanislav_Pukhov
3	27799645	Binmik
1	18084742	Paul_Walker_(footballer,_born_1949)
1	20958470	Alexander_Berzin
1	7223417	Public_holidays_in_Bulgaria
3	14409172	71.202.96.23
1	13562949	Tailless_tenrec
1	44085324	Brinnington_and_Central_(Stockport_electoral_ward)
3	10862148	Osulinebacker47
1	20422624	Northwood
3	45301772	Redomar101
3	20362673	65.175.238.81
3	4007145	Grimdon01
3	42602410	66.69.159.222
1	9756094	Arthur_Porritt,_Baron_Porritt/Comments
3	47259493	Smartbookid
3	39958315	206.116.206.231
3	7488398	81.152.192.228
3	34938361	66.166.28.123
3	32995942	99.50.162.178
3	26248953	Bahamaslocal
3	11411845	125.0.4.204
3	15930802	90.194.115.25
1	18826461	Houston_Harte_University_Center
1	18239514	PPP2R5C
3	14733584	Cao_Guihong
3	18698422	219.77.76.210
3	36162349	82.42.184.254
3	40506028	161.185.150.83
1	10197343	The_Jade_Box
3	19975928	65.185.132.139
1	9546961	Leonardo_Rodríguez_Solís
1	17358836	Heaven_and_Hell_(Swedenborg)
1	6706904	Twins_(2001_EP)
3	27038722	72.81.128.30
3	45891115	Ivan0602~enwiki
1	8843394	Flute_quartet
1	14583445	Stadium_Merdeka
3	36456116	173.67.188.134
3	43757592	24.91.77.22
3	46031393	Nugget~enwiki
1	25535797	Noliproctis
1	41640959	Isaac_Latterell
1	16010189	United_States_Senate_election_in_Louisiana,_2008
1	41675641	Mark_Paterson_(public_servant)
3	33681548	86.40.36.226
3	19409319	222.101.9.202
3	40298142	Scottyboy506
3	33583211	Rcsprinter123/Archives/5
1	45259362	ソニックカラーズ
1	20862298	Georgios_Kolokoudias
1	26630523	Fred_Sheldon_(Welsh_footballer)
1	2616291	AP_Chemistry
3	43498084	Pen_artist
3	25202690	68.155.127.77
3	29805724	Lmnb
3	17828851	66.16.195.176
3	34544072	Jamiekfcknight
1	38303121	Vulcanisaeta
1	40274335	La_Selva_de_los_FamoS.O.S.
1	46658371	Volok_(unit)
3	33869138	14.97.131.16
3	47497554	68.8.200.212
3	35990887	Art_Carlson/Archive_2004-2010
1	32984471	Tristano_(album)
1	12610840	Acaranga_Sutra
3	11109340	89.172.181.100
1	46455897	Otakebi_Boy_Wao!/Tomodachi_wa_Tomodachi_Nanda!
3	34587544	75.175.94.57
3	31561545	98.236.99.121
3	15038408	220.239.127.101
1	6412821	Frank_Westheimer
3	13726229	81.79.234.43
3	46532480	FdrcMrivc
3	10398615	74.109.168.79
1	33087024	Asartodes
3	27882997	173.25.94.204
3	5238712	67.168.52.150
3	36115495	116.87.232.30
1	33452381	Electron_deficiency
3	46871068	Mrdumo/TWA/Earth
1	22566032	Chen_Tianwen
1	10292336	Sarigan
1	39853797	File_Access_Listener
3	35568423	93.107.198.50
3	29113845	212.219.77.157
3	41234729	82.35.78.114
1	281389	Hamilton,_Alabama
1	41055883	25C-NBOH
1	21498688	Abraham_Jones_House
1	29052798	Human_trafficking_in_Spain
1	6574163	Anxi_County
3	24929419	68.14.189.114
1	22842243	American_World_War_II_Veterans_Alive
1	32891304	1953_Estonian_SSR_Football_Championship
3	38921121	50.45.173.50
3	13099205	Jeremyschw
1	16807089	Pereschiv_River
1	9289149	Kat_Colorado
1	27775843	List_of_ECtHR_cases_concerning_legal_ethics
1	47190983	Motherwell_6–6_Hibernian
3	43842371	24.59.108.151
3	20345036	76.226.51.203
3	26493505	64.53.146.146
3	35905992	178.167.169.71
1	20425417	Organic_anion_transporter
3	1440336	Arnaud~enwiki
3	36683035	Creoleavie
3	9740715	82.146.224.10
1	32706356	Queen_of_Egypt
1	13721563	Carotid_artery_stenosis
1	21422340	Adolph_Germer
3	25499548	91.99.189.200
1	16977204	Modelu
3	37082000	Kdudle3
3	19092247	Ikky08
1	37084390	Saruqi_District
1	35541940	Harm_avoidance
3	4336387	Res_q68
3	26108383	68.81.164.225
3	7732963	Rathmann20
1	25609679	Square_Schoolhouse
3	41826746	88.105.195.82
1	28710807	Rhinosterna
1	27509614	Stock_Exchange_(song)
1	19486189	Airbourne_Air_Show
3	16124128	68.54.156.239
3	25510993	Quantacoupler
1	11004132	Židikai_Marija_Pečkauskaitė_secondary_school
1	20052432	Stet
3	35175877	70.228.74.168
1	14924595	Davila_(surname)
1	24738610	Revolutionary_War_Cemetery
3	15077701	Tifaret
3	27203127	66.157.125.14
1	26807360	Catalogue_of_Works_in_Refutation_of_Methodism
1	10543699	Amaila_Falls
3	29107475	75.33.119.143
3	43769913	121.72.103.214
3	29375922	88.104.5.161
1	33673418	Szczecin_Główny_railway_station
3	21105772	ArbabAlex
1	15494424	Taste_of_Tasmania
3	37581445	2.223.116.61
1	7053218	Alexander_McDonell_(politician)
1	27918568	Ryan_Trudgian
1	16708904	Ulmus_'Dwarf_Weeper'
1	4016168	Funky_Skunk
1	12033195	Chase_Stanley
3	26616750	142.24.9.170
1	44209802	Roundhead_Sandeater
3	6509966	74.229.80.70
1	36182602	Truro_27A,_Nova_Scotia
3	45735762	Alnawras~enwiki
1	39059107	Galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol_beta-1,5/1,6-galactofuranosyltransferase
1	47038003	Eonycteris_major
3	1650482	Supernanny
3	23378027	205.237.134.4
1	35662436	SM_City_Suzhou
3	42375549	2.125.82.146
3	20213591	66.65.90.188
1	26722025	Centre_Calgary
3	33350967	75.177.72.255
1	22895798	Radostków-Kolonia
3	15585692	Oneyawn
1	11342622	Invalidity_Insurance_(Agriculture)_Convention,_1933_(shelved)
1	44074946	Ilmir_Hazetdinov
3	1357049	Mrkwpalmer
1	27627796	Peasiella_conoidalis
3	46555739	KeithTRommel
3	21612156	IrmoStijnberg
1	34040713	Mundoona
1	17559825	Taquarussu,_Mato_Grosso_do_Sul
3	40199630	81.130.213.41
1	7106969	European_Parliamentary_Elections_Act_2002
3	18293217	63.224.248.247
3	22297498	68.118.185.70
1	32001606	Open_Marxism
1	13287867	1901_Washington_Senators_season
1	30299156	Choptank_Indian_Tribe
1	26215556	Fried_Egg_Records
1	43224016	Sri_Lanka_at_the_2014_Commonwealth_Games
1	24638585	Zollern_II/IV_Colliery
3	23307200	22yearswothanks
1	38729310	2006–2007_Malaysian_floods
3	38452283	87.126.200.134
1	38514203	Michael_Harris_(American_football)
3	20838133	71.224.251.160
1	44738271	Polonnaruwa_Electoral_District_(1947–1989)
1	18835039	USS_Belle_Isle_(AG-73)
1	33993521	Flash_point_(disambiguation)
3	20607034	24.16.105.235
3	9211467	82.12.213.184
3	8957452	Damonp123
1	39342863	Sagenista
1	40905523	Buckroe_Beach_Carousel
3	46039487	Ragade~enwiki
3	35528663	Stuff01
3	42176284	94.174.202.68
3	42489081	G3stover
3	3009372	69.132.46.166
1	10731814	Peter_Watson_(intellectual_historian)
1	9284940	It's_Such_a_Beautiful_Day
1	42469256	Great_Moonbuggy_Race
3	19908543	Kurialex
3	20404742	Mr._Maverick33
1	26287815	Simple_set
3	40682145	75.43.223.22
1	32399136	Petr_Horava
3	22838910	75.248.88.177
3	17028130	Rapps55
1	43259813	Johnson_Formation
1	25917342	Bo_Schack
3	39193401	Cimtarb
3	25600732	Simplybasic01
3	5177810	Mike_ov_ince
1	36780629	Arkansas_Secretary_of_State
1	20447161	Salinas_River
1	11292918	In_Your_Pocket_City_Guides
1	34442458	Tuskegee_Airmen_(disambiguation)
1	8823899	War_of_the_Sons_of_Light_Against_the_Sons_of_Darkness
3	11479371	203.88.121.128
3	13649135	86.147.83.207
3	35919060	64.134.186.141
3	38871233	Da1982
3	44612587	75.87.126.65
1	45049052	Alfred_Spinks
1	9284539	1998–99_Australian_Baseball_League_season
3	20596844	87.236.70.17
1	12397475	Mantidactylus_melanopleura
1	5074983	Ivar_Giaever
1	32808496	Grabowiec,_Subcarpathian_Voivodeship
3	28569757	Tracy_Logistic
1	39630293	Houston_Aces
1	20571577	Wind_Across_the_Everglades
1	37210612	Acrolophus_pseudohirsutus
1	14639230	South_Ridge_3
3	31216763	Heynow8887
1	35658112	Pakistani_cricket_team_in_Sri_Lanka_in_2012
1	31827754	Safety_certification
3	23766452	174.115.131.191
3	14667417	71.100.200.10
3	15743587	70.119.30.54
1	37689489	Trouble_Man_(disambiguation)
3	31733960	58.65.102.165
1	66301	Lockheed_Martin_F-22_Raptor
3	15868312	Jkbowling
1	14495856	Mahakali_River/Comments
3	37271246	Phillip00232
1	45057344	County_Route_604_(Sussex_County,_New_Jersey)
1	27148077	Olivella_drangai
1	35748976	Zero-forcing_precoding
1	17831151	Nemti
3	35757244	90.199.193.6
3	26932412	79.35.20.156
3	7818521	Ricardoricardo
3	26834978	114.77.143.165
1	24449927	Henry_Marten_(educator)
3	3914212	69.142.227.186
3	25071576	71.166.4.241
3	21526934	MG_Ethnic_Marketing
1	5701821	Mt._Spokane_High_School
1	30212294	Districts_of_Fiji
1	6430448	Life_in_the_Dirty_District
3	35802431	Krish_1226
1	30350932	Hungama_(2006_film)
1	21060583	Miss_Pooja
1	18662963	New_York_gubernatorial_election,_1832
3	23867944	SaguaroLA
3	42595931	184.74.161.146
1	6440869	Jarrett_Jack
1	44325136	Allen_Flat
1	33805976	Pillar_Falls
1	42469797	List_of_recipients_of_the_Distinguished_Service_Cross_(Australia)
3	30692430	70.106.168.130
3	17281656	213.205.149.136
1	22022040	1997_French_motorcycle_Grand_Prix
1	12406239	Limnonectes
1	27468629	Cherna,_Dobrich_Province
3	21798702	69.249.33.215
1	29855205	Rolla_Anderson
1	35121171	Portalban
1	12337178	Ethiopian_amphibious_rat
3	15335072	69.115.51.214
3	26200449	Sachamun~enwiki
1	25401609	Gandaritis
3	14538802	87.36.32.129
1	10775860	Mahākāśyapa
3	40788361	92.98.172.196
1	1162509	Mahātmā
1	12885750	Pistol_slide
1	11072291	Rumors_(The_Suite_Life_of_Zack_&_Cody_episode)
1	26245924	Mattt_Konture
3	45394738	180.191.74.34
3	47270967	2602:301:7708:D210:9589:270:EC58:510
1	23869034	The_Limousines
1	43970735	Sister_of_My_Heart_(novel)
3	35711944	Thedanager
1	24218005	Analyze_(imaging_software)
1	21152887	Lian,_Norway
3	45846064	FASI~enwiki
3	40317905	Andylumm
1	40319797	Ratings_for_The_NHL_on_ABC
1	13215026	American_Champion_Male_Turf_Horse
1	8975383	Multicomplex_number
3	38580742	99.224.245.200
1	37335291	CMLL_Mini-Estrellas_Tournaments
3	43213163	Habiler
1	27035429	Coupe_de_France_Final_1924
3	37136846	Wildunicorn
3	8648475	Erneygirl
3	16985821	72.90.236.46
1	21767665	Jack_Talbert
1	18835762	Polyinosinic:polycytidylic_acid
1	13119864	Waimate_Branch
1	31591789	Board_for_International_Broadcasting
3	17953807	90.206.190.228
3	9915289	121.44.236.252
3	21836945	76.70.86.199
3	27421273	2.97.36.46
1	22748375	Jim_Semple
3	41595351	Nericci
1	44471280	Reiber
3	24059477	75.39.132.159
3	41832388	184.175.30.76
3	31461893	Gush01
1	23078369	Alexandrea_Yeo
3	25293721	Demisbf
1	26784925	Anaheim_Resort_Transportation
3	39749650	188.223.109.177
3	9378489	Urfnmom
1	13969730	Legislative_district_of_Mountain_Province
3	8459397	74.113.216.216
3	41885049	Tekkensauce
3	15019344	99.249.110.145
1	41158536	A_Boy_Was_Born
3	12985325	124.182.12.115
3	37565984	67.184.41.15
3	41328515	Kulter20
1	33831333	Les_Catilinaires
1	28263167	Doomsday_Warrior
1	27168581	Joe_LeSage
1	18858716	Orłów_Drewniany
3	27604583	CinnamonA12
3	46921952	2602:306:80EB:95B0:94FA:2091:E70D:D9C4
1	19311572	In_These_Black_Days:_A_Tribute_to_Black_Sabbath_vol._1
1	17974326	Streatham-Croydon_RFC
1	18280253	Verin_Getashen
3	44616288	Chromatoads
3	44099044	Lynn5856
3	42245712	Pipem22
3	13133047	DavidPen
1	44321923	Sokal_affair/Archive_1
3	21554389	75.174.134.44
1	27486218	Agrale_Marruá
1	20409532	Jean_Galloway_Bissell
3	13035860	70.48.218.177
3	36497040	112.198.173.30
1	38601927	Calyptrocalyx_elegans
1	35472557	Seppiko-Mineyama_Prefectural_Natural_Park
3	18768123	Princessnekosama
1	40273718	Jus_in_Bello_(Supernatural)
3	45892931	Jack_the_builder~enwiki
1	10608686	Fredrik_Hasselqvist
1	43494562	Gasport_Formation
3	38529213	24.135.65.205
3	11484533	86.4.33.170
1	47121707	Zailiism
3	45935154	Karinamartinez~enwiki
1	9235183	Cool_Air
3	41045284	Theeditking1000
3	41799459	86.168.134.189
1	21952147	Xinhua_Lu_Stadium
3	46583883	209.179.52.160
1	39615164	L'homme_orchestre_(1900_film)
1	43374965	BadXP
1	25718385	Cristozoa
3	21515658	72.230.142.32
1	39876290	Caskey
1	10016627	The_Happy_Gang
3	45904432	Iraqi75~enwiki
1	22056148	Todas_As_Ruas_Do_Amor
3	41965174	122.163.195.116
3	38238812	82.47.172.173
1	18871486	Ulu
3	34646647	Kepley101
1	29017271	Novi_Šeher
3	25438823	75.119.251.29
1	38130327	Caroline_Bray
1	25629673	Armageddon_-_Les_Effets_Speciaux
1	29032565	Robert_Eldridge_Seiler
3	29179159	92.25.145.148
1	44642665	Agbaja
1	4887971	Chrysler_1.8,_2.0_&_2.4_engine
1	19648720	Bruno_Weil
3	3119422	81.240.187.109
3	30532761	41.251.66.133
3	31573235	61.245.83.184
3	39564015	Nvrk
3	17408067	Halo3addict.brute
3	26944150	96.233.73.89
3	31123494	Pcuba
1	47565756	Elsa_Guerdrum_Allen
1	4695848	St._Thomas,_Missouri
3	27377968	94.11.59.226
3	26673456	188.221.129.72
3	45931874	Ksenia_92
1	29264617	Aristotelis_Kalentzis
1	39866274	Aboab
1	17048611	KFXR-FM
1	15773379	Paradise_Hill,_Saskatchewan
1	35322791	Planck_constant/Archive_3
3	31772595	S0up4
3	5617309	71.108.130.246
1	24141791	UNSW_School_of_Art_History_and_Theory
1	44892478	Paul_Williams_(American_football)
1	15082426	Standing_in_the_Doorway
1	41186917	U_564
3	10859517	75.88.27.21
1	17219691	3477_Kazbegi
3	17736336	86.136.154.177
3	26214477	72.161.243.32
1	6538698	Mount_Hope_(town),_Wisconsin
3	37392662	101.212.2.154
1	23744766	Populus_section_Aegiros
1	4089630	Molly_Sims
1	32808260	Jazowa,_Subcarpathian_Voivodeship
1	36847702	Ashley_Field
1	24114109	Jacqueline_Kolosov
3	32447016	Juliaclaret
3	29217152	Erfurt150
1	47140238	Surmo
1	43630620	Marcel_Kalla
1	45022131	Pseudocoptops_seychellarum
1	23369088	John_P._O_Neill
1	25057882	Gymnastics_at_the_2000_Summer_Olympics_–_Women's_trampoline
1	20104370	Holendry_Dobrowskie
3	21977951	97.92.57.57
3	1384609	66.36.153.113
1	41509042	Ju-Chin_Chu
3	27737656	99.172.53.23
1	34130241	Newton_by_Malpas
3	20393784	170.158.123.22
1	39929041	Vicaut
3	915721	207.74.25.195
1	41795678	Sakhteman-e_Mansur
1	43287201	Longilepturges_bicolor
3	22863088	207.245.188.114
1	47542903	Athrips_nitrariella
1	35597872	Internet_campaign
1	40761332	Qatur
3	27624611	Dynamixmech
3	44278805	Dharmaraj.ch
1	30342588	Ákos_Haller
3	38589784	75.131.132.213
1	6568869	Butler,_Kentucky
3	13571664	75.69.0.78
3	4295353	Stevemyster7
1	19703177	Zeitschrift_für_Geologische_Wissenschaften_(Journal_for_the_Geological_Sciences)
3	23293373	188.33.119.85
3	26894555	Logan_DeArman
